,Roslyn,Rust,Kubernetes
992,14.0,15.0,29.0
993,28.0,1.0,2.0
994,21.0,1.0,1.0
995,3.0,5.0,5.0
996,33.0,1.0,3.0
997,5.0,5.0,10.0
998,9.0,2.0,12.0
999,1.0,1.0,10.0
1000,7.0,1.0,6.0
1001,3.0,2.0,9.0
1002,7.0,1.0,3.0
1003,3.0,3.0,1.0
1004,7.0,7.0,9.0
1005,13.0,1.0,23.0
1006,1.0,1.0,15.0
1007,7.0,3.0,2.0
1008,11.0,7.0,1.0
1009,35.0,2.0,8.0
1010,8.0,3.0,1.0
1011,1.0,9.0,2.0
1012,53.0,1.0,12.0
1013,3.0,22.0,2.0
1014,10.0,25.0,9.0
1015,49.0,10.0,36.0
1016,119.0,2.0,9.0
1017,33.0,27.0,5.0
1018,6.0,2.0,1.0
1019,25.0,1.0,12.0
1020,121.0,1.0,17.0
1021,52.0,1.0,26.0
1022,6.0,1.0,2.0
1023,7.0,4.0,7.0
1024,9.0,39.0,5.0
1025,11.0,2.0,43.0
1026,24.0,1.0,3.0
1027,4.0,1.0,4.0
1028,69.0,1.0,3.0
1029,13.0,1.0,1.0
1030,1.0,5.0,37.0
1031,4.0,4.0,36.0
1032,11.0,2.0,6.0
1033,12.0,1.0,3.0
1034,136.0,2.0,1.0
1035,30.0,4.0,30.0
1036,10.0,1.0,21.0
1037,2.0,3.0,1.0
1038,11.0,15.0,4.0
1039,1.0,2.0,2.0
1040,1.0,2.0,18.0
1041,84.0,2.0,34.0
1042,1.0,1.0,1.0
1043,25.0,9.0,1.0
1044,1.0,2.0,26.0
1045,15.0,1.0,3.0
1046,2.0,21.0,2.0
1047,1.0,6.0,1.0
1048,49.0,1.0,1.0
1049,1.0,22.0,5.0
1050,25.0,1.0,9.0
1051,9.0,5.0,8.0
1052,1.0,4.0,7.0
1053,4.0,7.0,2.0
1054,76.0,4.0,1.0
1055,66.0,4.0,1.0
1056,22.0,2.0,6.0
1057,1.0,20.0,1.0
1058,18.0,24.0,4.0
1059,2.0,23.0,18.0
1060,6.0,7.0,5.0
1061,36.0,12.0,9.0
1062,31.0,16.0,6.0
1063,64.0,12.0,11.0
1064,2.0,9.0,4.0
1065,3.0,2.0,21.0
1066,34.0,7.0,16.0
1067,23.0,2.0,6.0
1068,3.0,26.0,2.0
1069,2.0,23.0,16.0
1070,1.0,1.0,12.0
1071,19.0,1.0,10.0
1072,7.0,4.0,18.0
1073,1.0,7.0,7.0
1074,7.0,2.0,4.0
1075,12.0,1.0,13.0
1076,29.0,1.0,11.0
1077,31.0,1.0,2.0
1078,1.0,5.0,3.0
1079,36.0,3.0,12.0
1080,19.0,45.0,21.0
1081,2.0,5.0,1.0
1082,2.0,1.0,2.0
1083,3.0,7.0,3.0
1084,55.0,6.0,2.0
1085,20.0,1.0,27.0
1086,1.0,5.0,34.0
1087,59.0,6.0,1.0
1088,49.0,1.0,1.0
1089,95.0,1.0,1.0
1090,11.0,7.0,8.0
1091,8.0,44.0,1.0
1092,11.0,15.0,9.0
1093,86.0,4.0,11.0
1094,2.0,6.0,5.0
1095,1.0,1.0,6.0
1096,11.0,2.0,17.0
1097,1.0,1.0,2.0
1098,13.0,1.0,11.0
1099,31.0,1.0,17.0
1100,68.0,18.0,43.0
1101,50.0,21.0,60.0
1102,21.0,20.0,22.0
1103,31.0,18.0,36.0
1104,4.0,51.0,69.0
1105,48.0,1.0,1.0
1106,1.0,1.0,16.0
1107,35.0,1.0,9.0
1108,13.0,1.0,7.0
1109,2.0,7.0,1.0
1110,1.0,6.0,1.0
1111,16.0,15.0,6.0
1112,7.0,1.0,16.0
1113,11.0,19.0,14.0
1114,12.0,4.0,2.0
1115,1.0,1.0,3.0
1116,10.0,2.0,7.0
1117,5.0,3.0,41.0
1118,49.0,3.0,20.0
1119,57.0,2.0,1.0
1120,2.0,2.0,5.0
1121,36.0,3.0,8.0
1122,38.0,3.0,7.0
1123,1.0,2.0,4.0
1124,65.0,4.0,17.0
1125,6.0,3.0,32.0
1126,1.0,1.0,1.0
1127,40.0,8.0,34.0
1128,4.0,12.0,16.0
1129,8.0,2.0,1.0
1130,18.0,51.0,19.0
1131,31.0,26.0,6.0
1132,76.0,4.0,26.0
1133,6.0,2.0,18.0
1134,7.0,4.0,13.0
1135,2.0,4.0,3.0
1136,2.0,2.0,6.0
1137,1.0,1.0,2.0
1138,9.0,3.0,4.0
1139,10.0,5.0,5.0
1140,2.0,5.0,34.0
1141,6.0,4.0,1.0
1142,17.0,23.0,2.0
1143,12.0,7.0,1.0
1144,1.0,3.0,5.0
1145,18.0,1.0,45.0
1146,10.0,58.0,1.0
1147,30.0,1.0,4.0
1148,2.0,17.0,5.0
1149,2.0,1.0,7.0
1150,4.0,2.0,19.0
1151,4.0,5.0,5.0
1152,11.0,4.0,13.0
1153,2.0,3.0,4.0
1154,10.0,38.0,5.0
1155,7.0,1.0,1.0
1156,51.0,6.0,1.0
1157,2.0,1.0,7.0
1158,4.0,3.0,5.0
1159,9.0,1.0,5.0
1160,2.0,7.0,11.0
1161,1.0,7.0,1.0
1162,2.0,11.0,1.0
1163,7.0,1.0,2.0
1164,3.0,1.0,8.0
1165,5.0,1.0,7.0
1166,78.0,2.0,21.0
1167,2.0,31.0,22.0
1168,12.0,8.0,11.0
1169,1.0,3.0,20.0
1170,4.0,5.0,14.0
1171,14.0,2.0,19.0
1172,10.0,9.0,1.0
1173,1.0,3.0,2.0
1174,1.0,10.0,6.0
1175,8.0,16.0,41.0
1176,69.0,2.0,6.0
1177,1.0,1.0,1.0
1178,6.0,11.0,29.0
1179,36.0,7.0,23.0
1180,15.0,1.0,3.0
1181,7.0,1.0,2.0
1182,94.0,7.0,16.0
1183,6.0,1.0,10.0
1184,1.0,1.0,4.0
1185,22.0,7.0,1.0
1186,1.0,1.0,4.0
1187,24.0,25.0,1.0
1188,4.0,7.0,4.0
1189,2.0,1.0,5.0
1190,81.0,1.0,13.0
1191,3.0,1.0,6.0
1192,26.0,1.0,6.0
1193,5.0,8.0,1.0
1194,7.0,1.0,4.0
1195,16.0,12.0,3.0
1196,5.0,4.0,16.0
1197,36.0,4.0,1.0
1198,9.0,4.0,8.0
1199,21.0,1.0,2.0
1200,1.0,27.0,21.0
1201,14.0,1.0,3.0
1202,16.0,17.0,1.0
1203,6.0,9.0,6.0
1204,21.0,4.0,1.0
1205,1.0,17.0,4.0
1206,1.0,1.0,12.0
1207,1.0,1.0,1.0
1208,2.0,5.0,8.0
1209,1.0,1.0,2.0
1210,1.0,1.0,1.0
1211,1.0,4.0,8.0
1212,1.0,3.0,35.0
1213,30.0,4.0,1.0
1214,1.0,7.0,4.0
1215,4.0,4.0,88.0
1216,1.0,3.0,9.0
1217,1.0,1.0,1.0
1218,3.0,16.0,15.0
1219,1.0,1.0,1.0
1220,3.0,2.0,40.0
1221,1.0,4.0,6.0
1222,2.0,1.0,8.0
1223,1.0,2.0,3.0
1224,1.0,4.0,1.0
1225,1.0,11.0,8.0
1226,1.0,1.0,2.0
1227,3.0,1.0,7.0
1228,1.0,7.0,2.0
1229,7.0,1.0,5.0
1230,13.0,3.0,3.0
1231,32.0,3.0,9.0
1232,1.0,1.0,6.0
1233,1.0,1.0,1.0
1234,1.0,1.0,16.0
1235,1.0,60.0,42.0
1236,1.0,1.0,4.0
1237,1.0,6.0,8.0
1238,2.0,3.0,3.0
1239,42.0,5.0,36.0
1240,1.0,1.0,1.0
1241,1.0,5.0,37.0
1242,23.0,1.0,1.0
1243,2.0,2.0,1.0
1244,2.0,16.0,1.0
1245,45.0,7.0,1.0
1246,1.0,9.0,1.0
1247,3.0,1.0,2.0
1248,1.0,21.0,4.0
1249,1.0,3.0,8.0
1250,1.0,1.0,1.0
1251,4.0,3.0,7.0
1252,1.0,11.0,1.0
1253,22.0,5.0,78.0
1254,1.0,1.0,1.0
1255,4.0,2.0,1.0
1256,3.0,44.0,29.0
1257,4.0,5.0,3.0
1258,,2.0,37.0
1259,,31.0,15.0
1260,,1.0,6.0
1261,,9.0,4.0
1262,,2.0,1.0
1263,,2.0,32.0
1264,,2.0,5.0
1265,,12.0,17.0
1266,,1.0,1.0
1267,,32.0,1.0
1268,,4.0,1.0
1269,,7.0,3.0
1270,,5.0,9.0
1271,,2.0,1.0
1272,,18.0,2.0
1273,,2.0,1.0
1274,,11.0,4.0
1275,,21.0,1.0
1276,,3.0,22.0
1277,,2.0,5.0
1278,,1.0,26.0
1279,,1.0,8.0
1280,,64.0,1.0
1281,,5.0,5.0
1282,,3.0,1.0
1283,,1.0,25.0
1284,,1.0,28.0
1285,,2.0,3.0
1286,,1.0,1.0
1287,,17.0,1.0
1288,,1.0,1.0
1289,,6.0,13.0
1290,,1.0,1.0
1291,,3.0,1.0
1292,,5.0,1.0
1293,,1.0,1.0
1294,,1.0,1.0
1295,,2.0,1.0
1296,,1.0,4.0
1297,,3.0,1.0
1298,,2.0,2.0
1299,,11.0,3.0
1300,,17.0,2.0
1301,,1.0,4.0
1302,,12.0,3.0
1303,,1.0,2.0
1304,,5.0,2.0
1305,,25.0,1.0
1306,,8.0,2.0
1307,,2.0,1.0
1308,,1.0,3.0
1309,,2.0,7.0
1310,,21.0,1.0
1311,,15.0,3.0
1312,,4.0,6.0
1313,,10.0,7.0
1314,,3.0,5.0
1315,,1.0,31.0
1316,,1.0,5.0
1317,,1.0,1.0
1318,,5.0,6.0
1319,,1.0,1.0
1320,,43.0,2.0
1321,,2.0,1.0
1322,,1.0,5.0
1323,,12.0,3.0
1324,,10.0,1.0
1325,,14.0,1.0
1326,,6.0,2.0
1327,,4.0,11.0
1328,,2.0,3.0
1329,,36.0,7.0
1330,,30.0,8.0
1331,,14.0,2.0
1332,,115.0,1.0
1333,,1.0,376.0
1334,,6.0,67.0
1335,,6.0,5.0
1336,,5.0,12.0
1337,,52.0,1.0
1338,,3.0,4.0
1339,,13.0,2.0
1340,,6.0,6.0
1341,,6.0,18.0
1342,,23.0,1.0
1343,,4.0,1.0
1344,,1.0,1.0
1345,,45.0,1.0
1346,,15.0,1.0
1347,,16.0,4.0
1348,,1.0,21.0
1349,,9.0,1.0
1350,,2.0,3.0
1351,,21.0,1.0
1352,,7.0,1.0
1353,,174.0,3.0
1354,,1.0,2.0
1355,,30.0,1.0
1356,,16.0,1.0
1357,,4.0,1.0
1358,,17.0,1.0
1359,,3.0,1.0
1360,,1.0,3.0
1361,,13.0,1.0
1362,,11.0,60.0
1363,,10.0,3.0
1364,,86.0,6.0
1365,,5.0,7.0
1366,,1.0,8.0
1367,,2.0,1.0
1368,,14.0,9.0
1369,,1.0,1.0
1370,,5.0,16.0
1371,,3.0,15.0
1372,,3.0,2.0
1373,,3.0,4.0
1374,,2.0,1.0
1375,,2.0,1.0
1376,,1.0,54.0
1377,,39.0,1.0
1378,,20.0,13.0
1379,,17.0,1.0
1380,,13.0,1.0
1381,,2.0,1.0
1382,,2.0,3.0
1383,,3.0,1.0
1384,,1.0,7.0
1385,,3.0,2.0
1386,,17.0,5.0
1387,,2.0,1.0
1388,,2.0,18.0
1389,,4.0,2.0
1390,,4.0,5.0
1391,,1.0,3.0
1392,,18.0,11.0
1393,,2.0,1.0
1394,,34.0,3.0
1395,,1.0,5.0
1396,,12.0,1.0
1397,,2.0,4.0
1398,,1.0,3.0
1399,,1.0,1.0
1400,,5.0,1.0
1401,,8.0,1.0
1402,,15.0,1.0
1403,,1.0,8.0
1404,,5.0,2.0
1405,,7.0,1.0
1406,,1.0,10.0
1407,,2.0,1.0
1408,,12.0,1.0
1409,,17.0,2.0
1410,,15.0,1.0
1411,,5.0,356.0
1412,,11.0,1.0
1413,,5.0,5.0
1414,,1.0,2.0
1415,,3.0,1.0
1416,,1.0,1.0
1417,,20.0,2.0
1418,,9.0,2.0
1419,,20.0,1.0
1420,,19.0,1.0
1421,,2.0,1.0
1422,,14.0,4.0
1423,,17.0,2.0
1424,,1.0,3.0
1425,,17.0,1.0
1426,,3.0,3.0
1427,,5.0,4.0
1428,,2.0,1.0
1429,,21.0,4.0
1430,,2.0,2.0
1431,,1.0,5.0
1432,,1.0,2.0
1433,,2.0,4.0
1434,,3.0,3.0
1435,,1.0,1.0
1436,,14.0,1.0
1437,,13.0,2.0
1438,,1.0,3.0
1439,,24.0,1.0
1440,,14.0,3.0
1441,,18.0,1.0
1442,,4.0,1.0
1443,,3.0,1.0
1444,,3.0,1.0
1445,,43.0,8.0
1446,,2.0,8.0
1447,,86.0,1.0
1448,,2.0,13.0
1449,,38.0,2.0
1450,,38.0,4.0
1451,,8.0,2.0
1452,,17.0,1.0
1453,,84.0,5.0
1454,,11.0,1.0
1455,,6.0,1.0
1456,,5.0,1.0
1457,,23.0,1.0
1458,,24.0,1.0
1459,,28.0,1.0
1460,,15.0,1.0
1461,,8.0,1.0
1462,,2.0,1.0
1463,,1.0,4.0
1464,,1.0,2.0
1465,,1.0,1.0
1466,,1.0,1.0
1467,,11.0,1.0
1468,,5.0,3.0
1469,,6.0,2.0
1470,,12.0,3.0
1471,,9.0,1.0
1472,,10.0,1.0
1473,,1.0,35.0
1474,,12.0,4.0
1475,,1.0,20.0
1476,,6.0,1.0
1477,,17.0,13.0
1478,,1.0,12.0
1479,,16.0,1.0
1480,,1.0,1.0
1481,,8.0,1.0
1482,,2.0,1.0
1483,,18.0,9.0
1484,,1.0,1.0
1485,,2.0,14.0
1486,,8.0,1.0
1487,,10.0,1.0
1488,,3.0,1.0
1489,,18.0,4.0
1490,,6.0,4.0
1491,,2.0,1.0
1492,,2.0,16.0
1493,,1.0,4.0
1494,,1.0,17.0
1495,,9.0,8.0
1496,,1.0,3.0
1497,,1.0,15.0
1498,,1.0,2.0
1499,,4.0,6.0
1500,,2.0,1.0
1501,,4.0,2.0
1502,,18.0,6.0
1503,,7.0,1.0
1504,,2.0,7.0
1505,,2.0,35.0
1506,,13.0,3.0
1507,,7.0,1.0
1508,,1.0,45.0
1509,,5.0,8.0
1510,,2.0,15.0
1511,,1.0,5.0
1512,,1.0,4.0
1513,,9.0,1.0
1514,,1.0,42.0
1515,,3.0,1.0
1516,,1.0,1.0
1517,,10.0,19.0
1518,,25.0,28.0
1519,,6.0,14.0
1520,,9.0,1.0
1521,,1.0,47.0
1522,,1.0,10.0
1523,,2.0,23.0
1524,,1.0,1.0
1525,,1.0,57.0
1526,,4.0,38.0
1527,,2.0,12.0
1528,,1.0,18.0
1529,,1.0,18.0
1530,,14.0,1.0
1531,,5.0,6.0
1532,,1.0,5.0
1533,,1.0,3.0
1534,,1.0,2.0
1535,,2.0,3.0
1536,,1.0,6.0
1537,,17.0,8.0
1538,,2.0,11.0
1539,,5.0,23.0
1540,,1.0,1.0
1541,,1.0,1.0
1542,,1.0,5.0
1543,,1.0,21.0
1544,,1.0,86.0
1545,,3.0,3.0
1546,,14.0,17.0
1547,,4.0,4.0
1548,,1.0,1.0
1549,,2.0,7.0
1550,,1.0,2.0
1551,,1.0,8.0
1552,,16.0,73.0
1553,,12.0,33.0
1554,,1.0,22.0
1555,,5.0,5.0
1556,,6.0,1.0
1557,,1.0,7.0
1558,,1.0,49.0
1559,,20.0,11.0
1560,,13.0,1.0
1561,,28.0,1.0
1562,,12.0,4.0
1563,,38.0,4.0
1564,,1.0,9.0
1565,,2.0,1.0
1566,,1.0,3.0
1567,,3.0,23.0
1568,,28.0,3.0
1569,,1.0,1.0
1570,,3.0,9.0
1571,,1.0,297.0
1572,,16.0,5.0
1573,,6.0,4.0
1574,,1.0,1.0
1575,,1.0,21.0
1576,,1.0,44.0
1577,,1.0,49.0
1578,,1.0,14.0
1579,,5.0,49.0
1580,,22.0,67.0
1581,,16.0,1.0
1582,,1.0,11.0
1583,,23.0,9.0
1584,,10.0,2.0
1585,,14.0,3.0
1586,,1.0,11.0
1587,,1.0,55.0
1588,,1.0,1.0
1589,,1.0,23.0
1590,,2.0,1.0
1591,,1.0,1.0
1592,,1.0,28.0
1593,,1.0,3.0
1594,,1.0,3.0
1595,,1.0,1.0
1596,,1.0,7.0
1597,,31.0,16.0
1598,,1.0,23.0
1599,,22.0,4.0
1600,,1.0,3.0
1601,,1.0,33.0
1602,,6.0,7.0
1603,,1.0,3.0
1604,,8.0,1.0
1605,,1.0,23.0
1606,,26.0,5.0
1607,,1.0,10.0
1608,,1.0,1.0
1609,,3.0,2.0
1610,,8.0,7.0
1611,,6.0,1.0
1612,,5.0,5.0
1613,,23.0,3.0
1614,,1.0,7.0
1615,,181.0,2.0
1616,,12.0,1.0
1617,,6.0,1.0
1618,,2.0,4.0
1619,,193.0,3.0
1620,,1.0,1.0
1621,,10.0,4.0
1622,,1.0,5.0
1623,,93.0,1.0
1624,,271.0,2.0
1625,,5.0,14.0
1626,,7.0,14.0
1627,,4.0,5.0
1628,,1.0,2.0
1629,,1.0,4.0
1630,,2.0,1.0
1631,,1.0,4.0
1632,,1.0,3.0
1633,,156.0,6.0
1634,,1.0,4.0
1635,,19.0,14.0
1636,,1.0,1.0
1637,,1.0,14.0
1638,,1.0,26.0
1639,,3.0,4.0
1640,,3.0,1.0
1641,,2.0,1.0
1642,,1.0,6.0
1643,,2.0,1.0
1644,,9.0,1.0
1645,,7.0,7.0
1646,,27.0,4.0
1647,,14.0,12.0
1648,,34.0,5.0
1649,,9.0,2.0
1650,,1.0,1.0
1651,,1.0,3.0
1652,,4.0,9.0
1653,,7.0,13.0
1654,,12.0,1.0
1655,,1.0,6.0
1656,,2.0,1.0
1657,,2.0,1.0
1658,,13.0,37.0
1659,,1.0,1.0
1660,,2.0,1.0
1661,,8.0,3.0
1662,,3.0,1.0
1663,,4.0,4.0
1664,,11.0,8.0
1665,,10.0,7.0
1666,,5.0,1.0
1667,,1.0,6.0
1668,,9.0,4.0
1669,,1.0,7.0
1670,,9.0,44.0
1671,,3.0,13.0
1672,,6.0,32.0
1673,,1.0,1.0
1674,,1.0,1.0
1675,,1.0,19.0
1676,,1.0,14.0
1677,,2.0,4.0
1678,,1.0,4.0
1679,,1.0,7.0
1680,,2.0,20.0
1681,,1.0,1.0
1682,,28.0,11.0
1683,,9.0,51.0
1684,,2.0,1.0
1685,,1.0,13.0
1686,,26.0,2.0
1687,,6.0,14.0
1688,,6.0,5.0
1689,,15.0,1.0
1690,,44.0,19.0
1691,,54.0,1.0
1692,,15.0,1.0
1693,,43.0,8.0
1694,,1.0,1.0
1695,,45.0,6.0
1696,,14.0,9.0
1697,,3.0,1.0
1698,,21.0,9.0
1699,,1.0,10.0
1700,,14.0,1.0
1701,,1.0,1.0
1702,,2.0,32.0
1703,,1.0,24.0
1704,,2.0,1.0
1705,,2.0,1.0
1706,,11.0,10.0
1707,,3.0,2.0
1708,,4.0,2.0
1709,,3.0,4.0
1710,,5.0,1.0
1711,,1.0,1.0
1712,,1.0,8.0
1713,,2.0,2.0
1714,,6.0,8.0
1715,,1.0,15.0
1716,,4.0,1.0
1717,,3.0,11.0
1718,,3.0,1.0
1719,,4.0,28.0
1720,,4.0,8.0
1721,,39.0,2.0
1722,,12.0,3.0
1723,,1.0,10.0
1724,,25.0,25.0
1725,,7.0,2.0
1726,,8.0,1.0
1727,,4.0,12.0
1728,,2.0,16.0
1729,,2.0,19.0
1730,,1.0,16.0
1731,,1.0,9.0
1732,,1.0,6.0
1733,,3.0,2.0
1734,,4.0,4.0
1735,,6.0,10.0
1736,,51.0,1.0
1737,,10.0,12.0
1738,,4.0,4.0
1739,,2.0,20.0
1740,,43.0,3.0
1741,,21.0,3.0
1742,,1.0,1.0
1743,,2.0,2.0
1744,,4.0,3.0
1745,,1.0,1.0
1746,,2.0,2.0
1747,,1.0,2.0
1748,,6.0,2.0
1749,,1.0,2.0
1750,,1.0,1.0
1751,,24.0,3.0
1752,,1.0,16.0
1753,,1.0,1.0
1754,,1.0,1.0
1755,,24.0,1.0
1756,,4.0,1.0
1757,,4.0,35.0
1758,,1.0,8.0
1759,,12.0,18.0
1760,,8.0,3.0
1761,,27.0,8.0
1762,,6.0,1.0
1763,,1.0,5.0
1764,,1.0,17.0
1765,,1.0,1.0
1766,,9.0,1.0
1767,,1.0,1.0
1768,,7.0,4.0
1769,,1.0,101.0
1770,,3.0,20.0
1771,,22.0,40.0
1772,,8.0,3.0
1773,,1.0,4.0
1774,,3.0,4.0
1775,,3.0,29.0
1776,,6.0,1.0
1777,,44.0,2.0
1778,,2.0,2.0
1779,,3.0,23.0
1780,,10.0,1.0
1781,,4.0,8.0
1782,,2.0,7.0
1783,,2.0,238.0
1784,,2.0,16.0
1785,,5.0,3.0
1786,,1.0,1.0
1787,,1.0,106.0
1788,,6.0,2.0
1789,,1.0,10.0
1790,,2.0,21.0
1791,,5.0,3.0
1792,,3.0,1.0
1793,,7.0,4.0
1794,,4.0,11.0
1795,,4.0,1.0
1796,,23.0,1.0
1797,,1.0,26.0
1798,,14.0,1.0
1799,,12.0,10.0
1800,,1.0,6.0
1801,,15.0,1.0
1802,,28.0,5.0
1803,,28.0,3.0
1804,,29.0,24.0
1805,,38.0,2.0
1806,,1.0,4.0
1807,,11.0,1.0
1808,,10.0,3.0
1809,,20.0,2.0
1810,,5.0,1.0
1811,,5.0,1.0
1812,,2.0,4.0
1813,,39.0,2.0
1814,,1.0,2.0
1815,,7.0,6.0
1816,,1.0,36.0
1817,,1.0,1.0
1818,,4.0,9.0
1819,,25.0,49.0
1820,,24.0,10.0
1821,,8.0,14.0
1822,,2.0,10.0
1823,,50.0,1.0
1824,,1.0,2.0
1825,,6.0,1.0
1826,,1.0,2.0
1827,,7.0,11.0
1828,,2.0,9.0
1829,,1.0,7.0
1830,,7.0,17.0
1831,,22.0,1.0
1832,,9.0,2.0
1833,,2.0,1.0
1834,,1.0,3.0
1835,,17.0,3.0
1836,,20.0,7.0
1837,,1.0,4.0
1838,,1.0,20.0
1839,,11.0,5.0
1840,,4.0,3.0
1841,,1.0,2.0
1842,,7.0,26.0
1843,,1.0,2.0
1844,,4.0,7.0
1845,,2.0,1.0
1846,,4.0,5.0
1847,,16.0,1.0
1848,,1.0,13.0
1849,,42.0,5.0
1850,,1.0,1.0
1851,,1.0,10.0
1852,,17.0,7.0
1853,,1.0,1.0
1854,,5.0,3.0
1855,,41.0,4.0
1856,,6.0,3.0
1857,,3.0,1.0
1858,,1.0,1.0
1859,,6.0,20.0
1860,,32.0,9.0
1861,,2.0,22.0
1862,,1.0,2.0
1863,,4.0,43.0
1864,,3.0,22.0
1865,,1.0,5.0
1866,,3.0,1.0
1867,,30.0,4.0
1868,,1.0,6.0
1869,,2.0,1.0
1870,,1.0,6.0
1871,,3.0,9.0
1872,,2.0,7.0
1873,,1.0,18.0
1874,,4.0,3.0
1875,,2.0,10.0
1876,,1.0,18.0
1877,,19.0,10.0
1878,,6.0,9.0
1879,,26.0,8.0
1880,,4.0,1.0
1881,,7.0,4.0
1882,,14.0,3.0
1883,,1.0,7.0
1884,,5.0,2.0
1885,,3.0,118.0
1886,,4.0,3.0
1887,,2.0,75.0
1888,,7.0,10.0
1889,,1.0,11.0
1890,,6.0,11.0
1891,,3.0,3.0
1892,,1.0,19.0
1893,,32.0,88.0
1894,,1.0,10.0
1895,,1.0,4.0
1896,,4.0,1.0
1897,,1.0,4.0
1898,,14.0,2.0
1899,,1.0,2.0
1900,,3.0,7.0
1901,,7.0,1.0
1902,,1.0,3.0
1903,,22.0,3.0
1904,,39.0,3.0
1905,,3.0,1.0
1906,,4.0,3.0
1907,,1.0,4.0
1908,,6.0,2.0
1909,,4.0,10.0
1910,,2.0,1.0
1911,,1.0,18.0
1912,,9.0,21.0
1913,,2.0,1.0
1914,,11.0,30.0
1915,,2.0,26.0
1916,,2.0,1.0
1917,,1.0,5.0
1918,,8.0,4.0
1919,,1.0,189.0
1920,,1.0,36.0
1921,,56.0,2.0
1922,,3.0,12.0
1923,,4.0,1.0
1924,,1.0,1.0
1925,,1.0,20.0
1926,,1.0,4.0
1927,,1.0,8.0
1928,,1.0,36.0
1929,,14.0,3.0
1930,,2.0,13.0
1931,,1.0,85.0
1932,,1.0,18.0
1933,,7.0,29.0
1934,,16.0,6.0
1935,,3.0,1.0
1936,,3.0,2.0
1937,,71.0,24.0
1938,,4.0,36.0
1939,,2.0,7.0
1940,,1.0,4.0
1941,,5.0,4.0
1942,,2.0,3.0
1943,,1.0,26.0
1944,,5.0,13.0
1945,,3.0,4.0
1946,,5.0,7.0
1947,,1.0,1.0
1948,,1.0,5.0
1949,,1.0,1.0
1950,,4.0,11.0
1951,,9.0,3.0
1952,,32.0,33.0
1953,,3.0,14.0
1954,,1.0,52.0
1955,,1.0,27.0
1956,,1.0,31.0
1957,,3.0,3.0
1958,,1.0,9.0
1959,,1.0,21.0
1960,,4.0,7.0
1961,,19.0,4.0
1962,,2.0,3.0
1963,,31.0,12.0
1964,,18.0,10.0
1965,,1.0,6.0
1966,,5.0,54.0
1967,,1.0,10.0
1968,,11.0,102.0
1969,,1.0,5.0
1970,,2.0,13.0
1971,,10.0,17.0
1972,,1.0,11.0
1973,,10.0,96.0
1974,,2.0,30.0
1975,,1.0,64.0
1976,,1.0,13.0
1977,,7.0,113.0
1978,,7.0,7.0
1979,,1.0,41.0
1980,,1.0,5.0
1981,,1.0,190.0
1982,,1.0,1.0
1983,,3.0,16.0
1984,,2.0,12.0
1985,,4.0,38.0
1986,,1.0,1.0
1987,,1.0,24.0
1988,,7.0,3.0
1989,,30.0,32.0
1990,,3.0,35.0
1991,,2.0,11.0
1992,,1.0,2.0
1993,,5.0,2.0
1994,,1.0,2.0
1995,,3.0,2.0
1996,,2.0,5.0
1997,,2.0,13.0
1998,,8.0,1.0
1999,,1.0,23.0
2000,,3.0,1.0
2001,,2.0,61.0
2002,,3.0,7.0
2003,,1.0,4.0
2004,,5.0,12.0
2005,,12.0,32.0
2006,,2.0,10.0
2007,,2.0,15.0
2008,,14.0,4.0
2009,,9.0,1.0
2010,,4.0,5.0
2011,,18.0,1.0
2012,,1.0,1.0
2013,,2.0,1.0
2014,,3.0,1.0
2015,,14.0,1.0
2016,,13.0,2.0
2017,,4.0,1.0
2018,,4.0,3.0
2019,,3.0,2.0
2020,,2.0,14.0
2021,,2.0,2.0
2022,,5.0,120.0
2023,,3.0,4.0
2024,,1.0,1.0
2025,,15.0,6.0
2026,,14.0,12.0
2027,,2.0,26.0
2028,,1.0,7.0
2029,,7.0,2.0
2030,,1.0,221.0
2031,,10.0,7.0
2032,,1.0,4.0
2033,,4.0,30.0
2034,,1.0,1.0
2035,,2.0,9.0
2036,,1.0,16.0
2037,,1.0,5.0
2038,,1.0,25.0
2039,,1.0,1.0
2040,,10.0,3.0
2041,,12.0,13.0
2042,,1.0,19.0
2043,,14.0,23.0
2044,,20.0,29.0
2045,,3.0,32.0
2046,,36.0,28.0
2047,,5.0,26.0
2048,,1.0,3.0
2049,,22.0,11.0
2050,,19.0,3.0
2051,,1.0,3.0
2052,,2.0,5.0
2053,,1.0,22.0
2054,,28.0,1.0
2055,,14.0,77.0
2056,,2.0,5.0
2057,,6.0,31.0
2058,,1.0,3.0
2059,,3.0,6.0
2060,,49.0,3.0
2061,,51.0,66.0
2062,,20.0,25.0
2063,,44.0,2.0
2064,,1.0,4.0
2065,,16.0,1.0
2066,,7.0,1.0
2067,,3.0,2.0
2068,,37.0,2.0
2069,,2.0,5.0
2070,,14.0,37.0
2071,,1.0,4.0
2072,,17.0,65.0
2073,,20.0,1.0
2074,,21.0,6.0
2075,,11.0,8.0
2076,,1.0,1.0
2077,,2.0,5.0
2078,,12.0,14.0
2079,,26.0,1.0
2080,,9.0,40.0
2081,,1.0,7.0
2082,,16.0,15.0
2083,,26.0,1.0
2084,,1.0,6.0
2085,,2.0,25.0
2086,,3.0,1.0
2087,,25.0,20.0
2088,,1.0,28.0
2089,,2.0,3.0
2090,,2.0,4.0
